id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
248,احمد الهوارى,2014-10-24,(( rapid facebook )) the free version of all colors and is characterized by  fast and beauty download now https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
247,KatyPerry TheQueenOfPop,2014-10-24,":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy''s birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
246,nleeklee polowtehow,2014-10-24,"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
245,ollie123216,2014-10-23,"How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
244,Patricia  Reyes,2014-10-23,I love the song roar it make me think am fill the way﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
243,haribo elf,2014-10-21,She is fit﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
242,Chewwy Moriarty,2014-10-21,I love this song﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
241,sebastian hudson,2014-10-21,katy is mine the girl of my dreams ♥﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
240,MrSlowGhost,2014-10-21,It should be illegal to be this goodlooking as this babe is...﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
239,Youyou A.,2014-10-21,"I make guitar covers, please have a look at my channel﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
238,subscrool,2014-10-21,"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
237,Freya Questionmark,2014-10-21,"Good thing she brought her spray-on tan, hairstylist, makeup artist, and  cameraman.﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
236,Merenguette,2014-10-21,this video is great .....!!! I love this........and like much katy perry﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
235,hernan perez ovando,2014-10-20,;-)﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
234,Flip Tee,2014-10-20,"HONESTLY, I WANNA SEE YOU BE BRAVE! oh wait...﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
233,ikbal kemerkaya,2014-10-20,I LOVE YOU KATTY PERRY &lt;3 ﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
232,Mary-Jane Watson,2014-10-20,"She is good. Does she make any more music? If she doesn''t, she should!﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
230,Fredrik Jonsson,2014-10-19,Thank you KatyPerryVevo for your instagram likes @axeljonssons﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
229,Abigail Gustav,2014-10-19,Best song ever ﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
228,Mardhy Hassan,2014-10-19,why tiger succumbs to a beautiful girl ?.probably male tiger.....????   ha.ha.ha..﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
227,Rebecca Shields,2014-10-19,Yesterday this video have 1 million likes and now it has 2 million﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
226,abdilefe,2014-10-18,Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
225,nanaIAMNANA,2014-10-18,Hi! I would appreciate it if you all could help to like this poster on  Facebook:  https://www.facebook.com/nyghdramafest2014/photos/a.333608120156973.1073741830.327568907427561/333607726823679/?type=3&amp;theater ﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
224,FreexGaming,2014-10-18,want to win borderlands the pre-sequel? check my channel :)﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
223,Aarjav Parmar,2014-10-18,Man she is BEAUTIFUL!﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
222,MeSoHornyMeLuvULongTime,2014-10-18,This video is so racist!!! There are only animals.﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
221,Brandon Tomlin,2014-10-17,Like my page please...  https://m.facebook.com/Dreaddis?ref=m_notif¬if_t=fbpage_fan_invite&amp;actorid=1442646731  ﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
220,Ed Diamond,2014-10-17,"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
219,Bob McBobbers,2014-10-17,"Hey guys, I was working last night on this project, it''s a music streamer  like spotify, but it allows you to download the files to listen to when  you''re offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
218,ColoursBruh,2014-10-17,Katy has a voice of an Angel﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
217,Salena Oneal,2014-10-16,If you looking for new music to listen to check out cece song called  dead2me on iTunes music video out now right here on youtube.﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
216,big macintosh,2014-10-16,Wow she is sexy XD﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
215,Bi - Bases of Image [Musical videos],2014-10-15,Visit my channel﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
214,Rajesh Bhat,2014-10-15,"My honest opinion. It''s a very mediocre song. Nothing unique or special  about her music, lyrics or voice. Nothing memorable like Billie Jean or  Beat It. Before her millions of fans reply with hate comments, i know this  is a democracy and people are free to see what they want. But then don''t I  have the right to express my opinion? Please don''t reply with dumb comments  lie if you don''t like it don''t watch it. I just came here to see what''s  the buzz about(661 million views??) and didn''t like what i saw. OK?﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
213,Rick Casse,2014-10-15,VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
212,Alex Lynch,2014-10-14,"C''mon Katy you are so close to 14,000,000 subscribers...come up with  another hit like this and it will happen﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
211,Natalya Korshunova,2014-10-14,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
210,Morgensen Freya,2014-10-13,follow me on twitter: freyacumqueen﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
209,by.Ovskiy,2014-10-13,"Rap from Belarus, check my channel:)﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
208,uranium 239,2014-10-13,"blue eyes, can''t be trusted.  uranus bless america.﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
207,Ella-Grace Aldred,2014-10-13,Is that tiger called 'Katty Purry'?﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
206,Alexander Mcdonald,2014-10-13,"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I''m  just trying to get myself started. Any love is much Appreciated ﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
205,Feredea SJ,2014-10-13,"I love katy fashions tiger, care to visit my blog sinar jahitan  I also have the tiger collections tqvm﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
204,WWWWWWWWWWWWWWWVWW,2014-10-13,she is horrible at acting. cringe-worhty.﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
203,Fred Smith,2014-10-12,https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
202,Orfeu LUZ DO SOL,2014-10-12,She is a perfect wonder.....﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
201,ambareesh nimkar,2014-10-12,eye of the tiger i am the champion seems like katy perry is using  titles of old rock songs for lyrics..﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
200,b0b1t.48058475,2014-10-12,i rekt ur mum last nite. cuz da haterz were 2 much 4 meh lik dis if u cri evertim and sponswer mi robox vidz https://www.indiegogo.com/projects/gimme-dem-moneyz-4-roblox/x/8851222#home﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
199,imscarlet,2014-10-11,"Every time I watch this mv I just so so so glad that I live in a world that  don''t have to worry about running from a real, human eating tiger.﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
198,fortune kitty52,2014-10-11,Since when has Katy Perry had her own YouTube channel?﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
197,Tiny Tim,2014-10-11,What does that tattoo on her right tricep say?﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
196,Kane Bradford,2014-10-10,I love this sooooooooooooong I love katy perry﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
195,Matt Twine,2014-10-10,Nice song .See my new track.﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
194,LuckyMusiqLive,2014-10-09,this song is so addicting. the hook is dope and catchy. love the video too.  I'm getting popular fast because i rap real.. thumbs up if you piss next to  the water in the toilet so its quiet................................﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
193,Dana Nipper,2014-10-09,katy perry is awesome﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
192,Miss.Farrell Wall,2014-10-09,"i was playing this song and the baby in my belly started to dance to  it.....sooooo cute, but had to take the song out cause of copy right and  add in a youtube made song....still sooo cute the baby danced to this song  LMFAO!!! https://plus.google.com/111982027348137311818/posts/g2JVinPueMo﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
191,Danny Ly,2014-10-09,FREe ITunes Gift card http://shhort.com/a?r=x6J4gBrne﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
190,William Fernandez,2014-10-08,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
189,Tomas Adomaitis,2014-10-08,https://www.paidverts.com/ref/tomuciux99 esyest money ever. join to our  team!!!!﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
188,Maryam Yassine,2014-10-08,OMG I LOVE YOU KATY PARRY YOUR SONGS ROCK!!!!!!!!!!!!!!!!! THATS A TOTAL  SUBSCRIBE﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
187,desing,2014-10-08,Who else would give Katy perry a good old mighty roar? ;)﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
186,Deepty Awasthy,2014-10-07,"The song is very good ...but the video makes no sense...just a nonsense  video...I mean she is telling her story of being stuck on an island, but  the song doesn''t fit in the situation...but nvm...The song is good﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
185,Magic Man,2014-10-06,DOWNLOAD RAPID FACEBOOK FOR FREE NOW https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
184,Annie Trace,2014-10-06,If only I had the body like Katy Perry :)). She looks so hot. I love her  ^^!﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
183,Amanda C,2014-10-05,Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
182,alin silviu lazar,2014-10-05,http://www.googleadservices.com/pagead/aclk?sa=L&amp;ai=CSyOEB1wxVPCfL7D27AbGpYDgBJDPm6IH6MHu05wBgJXbv8sBEAEgkN7lJVCF7byH_f____8BYIOFgICAHKABsKG31wPIAQKpAh_KmC0hBpM-qAMByAPBBKoEkwFP0KullxqI1MG6o43HVzE-eFMqRG4Tu5LLBU_fsZ8gn0HBkJhBX-m83W1TS3_3Dx_HwPdX1Kazsj8o7SIEcVJjmBNsWyiJEcqvHXLbdzStUBOFaloYInWm0_rOOCppS2AuAT6zguICKm0lI83duwMAbzqvenE8TRfAzOrltBb037VzYv_XI4hBNQ2nvh19MrBgE0SIBgGgBgKAB7jeyCg&amp;num=1&amp;cid=5Ggs_m_9mA3TI40fS6mVPICS&amp;sig=AOD64_1OFC7Seh_1pOp-jYrbS7X6-heeNQ&amp;client=ca-pub-8252267209931889&amp;adurl=http://blog.2parale.ro/2014/10/challenge-pentru-afiliati-aplica-la-noile-programe-de-afiliere-si-fii-business-boomerul-lunii/&amp;nm=2&amp;mb=2&amp;bg=!A0QoUc7Q48v3_QIAAABpUgAAACsqAR0_VgOQWQxjmPUyvKoSf3K-q1BvKf9ZE4jhNC3ovckKxCbAFzZpAJiBXWBvVq4jrDgZ8q3rInlwgaBy_bXlfw7ma6dk0RJG14ZkRyizwqdi7HxgGE9tNDD9abflTFkBMbFfcJixNtHwbwkJ6N2onLH2D9EvEagPhoEwXOgBnu5ibgtRkgnAcQ1OIbgMzgAFNSc0lsaRiqj8HQR8T12dWv_7biY4k6I3y4yubloTdE_4XVKlnVeADZzF1L_xRYQkE6Wsur3EdLJWGk8fLq_QALdI-wAzNuysgqjNRDY6VucKLplZONyiSdKc9ebX-0dbHjZdW0LbsJBi40gXm0D0p5KRhv8XInQlI53__wQBaHS8zX4MJHw5vWrkPXFOeKs ﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
181,Gasser ElLord,2014-10-05,That's Good :)﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
180,Sanfermuebles Muebles,2014-10-03,https://www.facebook.com/profile.php?id=100007085325116﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
179,Mehmet Ertuğrul Tohumcu,2014-10-03,https://www.facebook.com/pages/Komedi-burda-gel/775510675841486﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
178,Tiffany Isaiz,2014-10-02,Our Beautiful Bella has been diagnosed with Wobbler's Syndrome. There is no  way we could afford to do her MRI or surgery. She is not just a dog she is  a very special member of our family. Without the surgery we fear we will  lose her. Please help!  http://www.gofundme.com/f7ekgw﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
177,Priyanshu Panta,2014-10-02,https://www.facebook.com/pages/Hiphop-Express/704682339621282                 like this page yo﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
176,Nadeen Efein,2014-10-01,hi beaties! i made a new channel please go check it out and subscribe and  enjoy!﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
175,Rayana Santos,2014-09-30,Katy perry songs aren't that bad ﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
174,Λυδία Γκ,2014-09-30,She's awesome XD﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
173,Daniel Brave,2014-09-29,https://vimeo.com/107297364﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
172,Emilie Tifani,2014-09-29,j aiiima plzzz  https://www.facebook.com/pages/%C3%89c%C3%B8l%CE%B5-al-ma%CE%B7b%CE%B5t/302703146601369 ﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
171,Vincenzo Canino 98,2014-09-28,Fantastic!!!﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
170,Beryllium,2014-09-27,Hi everyone! My dream is to have passionate sex with Katy Perry. Some people do not believe in me…but maybe you will. Sex is a giant part of my life and it pushes me to be a better person! Please give me a chance by giving me a thumbs up! If you love my ambition please SUBSCRIBE!﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
169,Radiovarietyshow,2014-09-27,"I hear this all the time on radio and its really irritating. That being  said, i like the video﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
168,Romix &amp; Muffy,2014-09-27,NOKIA spotted﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
167,Crafting English,2014-09-27,most popular video on youtube  ﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
166,Jane Kaspar,2014-09-27,How old is Katy perry?﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
165,Wonderfulkid,2014-09-27,I love her green eyes﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
164,LuckyMusiqLive,2014-09-25,katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
163,nailey nicool,2014-09-25,https://www.facebook.com/pages/Nailey-nicool/629410220489046?ref=hl like  mee﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
162,Sam Banfield,2014-09-25,My three bigger secrets are: I don't think I'm good enough for me skinny  size. I'm bisexual and I sweat really freaking bad when I'm nervous. -  check out Secret by Austin Mahone's NEW Single!﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
161,MR magic man,2014-09-25,Please look at my channel﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
160,The Technology Zoo,2014-09-25,In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
159,Edouard Reyes,2014-09-24,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿",t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
231,TopMusicWorld HD,2014-10-19,Please Subscribe In My Channel →﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
158,Ronnie Cromer,2014-09-24,"You are all sheep, period. This is terrible music.﻿",f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
157,Na'RUtO AnImE,2014-09-23,subscribe please ﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
156,Ghazwan Mattoka,2014-09-23,Nice song﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
155,Danuchi zuuzu,2014-09-23,so cute that monkey *-*! ﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
154,Shane Lumsden,2014-09-23,Where did she find all that make up in a freakin jungle?!﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
153,Vincent Lenzi,2014-09-22,Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
152,Snipe Last,2014-09-22,why the elephant have a broken horn﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
151,Big BossVEVO,2014-09-22,follow me on instagram bigboss286﻿,t,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
150,Alef Paulo,2014-09-22,Y LOVE YOU﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
149,Hany Faisal,2014-09-22,my son love so much﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
148,tomo fr,2014-09-22,I really like this song.﻿,f,CevxZvSJLk8,UC-8Q-hLdECwQmaWNwXitYDw,2013-09-05,Katy Perry - Roar (Official),15586013,760708,3673686440
