id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
94,alejandro rojas,2015-05-23,Oh my god go to 1 billion of replay i love shakira﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
95,Dunrell Pinder,2015-05-23,i love her﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
150,gamila Khalil,2015-05-14,Check out this video on YouTube:﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
96,Angie Vazquez,2015-05-23,I love this song &amp;I love shakira&lt;333♡♡♡♡♡♡♡♡♡♡♡《33☆☆☆﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
97,Hermen De Greef,2015-05-22,Yea stil the best WK song ever<br />Thumbs up of you think the same<br />﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
98,bilal bilo,2015-05-22,I liked<br />﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
99,twee gekkos,2015-05-22,I like this song ﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
100,Robin Turnbull,2015-05-22,i like it :)﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
101,Jobs Ho 何祯喬,2015-05-22,Waka waka !!!﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
102,Lucia Scarlet,2015-05-22,Amazing song﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
103,Wiki Smolinska,2015-05-22,Cool song ﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
104,black tiger,2015-05-22,i love u  shakira﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
105,Octavia W,2015-05-22,Waka waka ﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
106,Elena Macchiaverna,2015-05-22,this song sucks﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
107,The Emerald Minecraft,2015-05-22,Lol I love this song﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
108,Shakira Forever,2015-05-22,Shakira﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
109,AlabaGames,2015-05-22,Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
110,Tillolo79,2015-05-21,Wow...5 years<br />﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
111,Free Video Tv,2015-05-21,subscribe to me and I wil subscribe to you back﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
112,Olda87 CZ,2015-05-21,You best singer﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
113,Дмитрий Гаврилов,2015-05-21,5 years soon!﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
114,Berthe Etale Bengue,2015-05-21,Like﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
115,liliana ciancio,2015-05-21,Wanderfol is love or miusic﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
116,Diego Donzelli,2015-05-21,waka waka﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
117,Debora Favacho (Debora Sparkle),2015-05-21,BEST SONG EVER X3333333333﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
118,林思鳳,2015-05-21,"Very pleasant to hear, haha, good.﻿",f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
119,Mahya Roohi,2015-05-21,love!!!!﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
120,strong heart,2015-05-21,wow,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
121,Ec Martinez,2015-05-21,Waka waka eh eh﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
122,Napoleon Maldia,2015-05-21,Cutie girl and beautiful song,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
123,Camila Rodrigues,2015-05-21,Love you shkira﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
124,Trollsif Stalin,2015-05-21,"I believe that soccer promotes terrorism. Bad choice, Shakira.﻿",f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
125,Ayano Hattori,2015-05-21,I loved this song when I was in my teenage years!﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
126,John Wilkie,2015-05-20,Lip synch is terrible﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
127,Lili♥,2015-05-20,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿",f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
128,Lucas Bonini,2015-05-20,Gusttavo Lima Você não me conhece <br />Check out﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
129,ibrahim kula,2015-05-20,Best world cup offical song﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
130,THE GAMER OF TOMORROW,2015-05-20,5 years ago damn ﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
131,Basanagowda Policepatil,2015-05-20,Very nice,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
132,Ruchira Naidu,2015-05-20,"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=https://www.youtube.com/watch?v=pRpeEdMmmQ0>https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
133,Play Now,2015-05-20,like me﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
134,vimal singhania,2015-05-20,SHAKIRA SONG WAKA WAKA﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
135,Dara O,2015-05-20,So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   ﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
136,Samuel Hsu,2015-05-20,I love this song and expect the World Cup .﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
137,Matheus Ribeiro,2015-05-20,Good times ...﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
138,LiveLikeLien x,2015-05-20,"It makes me happy instantly, and makes me forgot everything bad happening!﻿",f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
139,LiveLikeLien x,2015-05-20,Love this song so much! One of my faves! Xxx﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
140,Kalle Eklund,2015-05-19,"Hi, nice song Shakira! (Sorry for bad Brazilian)﻿",f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
141,Mohamed Anhari,2015-05-19,BEST SONG! GO SHAKI :D﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
142,SmokinBlue,2015-05-19,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
143,Tomke Brate,2015-05-19,....I stil lisening this :)﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
144,KILLER SVK,2015-05-19,sexy shakira﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
145,LaiLa Steudle,2015-05-19,I love you Shakiria!!!!!!﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
146,LaiLa Steudle,2015-05-19,Me and my aunt love this song!!!!!﻿,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
147,nosa bella,2015-05-18,I subscribed it<br />﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
148,C Williams,2015-05-18,Check out this playlist on YouTube<br />﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
149,Lizle Productions,2015-05-16,Top three Shakira songs (my choice) <br /><br />1- Waka Waka (it&#39;s time for Africa)<br /><br />2- Can&#39;t remember to forget you <br /><br />3- Empire<br /><br />Like this comment if u like Shakira ﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
246,mirzet beganovic,2013-10-02,Wow,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
151,Nancy Kiragu,2015-05-12,Check out this playlist on YouTube:Central ﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
152,RezAIIDay,2015-05-11,"If you could take time &amp; spare a min to read this, then thank you. <br /><br />Im a rapper, if we&#39;re gonna be honest theres thousands maybe even millions<br /><br />of those in the world but not too many with ambition, dedication &amp; passion.<br /><br />I don&#39;t have money for huge YouTube advertisements or incredible music videos<br /><br />so all im left with is comments to expose my music.<br /><br />If you could take a moment and give me a chance ill make you a believer<br /><br />I would love? nothing more than a loyal following on YouTube. For anyone who <br /><br />Reads this could you press the &quot;THUMBS UP&quot;  others will see it.<br /><br />Doing so will help me push closer to my dream :) Thank You﻿",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
153,GALAXIAN HD,2015-05-09,please visit my channel﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
154,‫انس الغامدي‬‎,2015-05-09,Pleas subscribe my channel GamezZMTA﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
155,GamezZ MTA,2015-05-09,Pleas subscribe my channel﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
156,joory amora,2015-05-09,Pleas subscribe GamezZ MTA my channel<br />﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
157,Simon Morales,2015-05-08,cool song check out my animal trafficking petition.<br /><a href=http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick>http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick</a>﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
158,Felipe Browne,2015-05-08,Check out this video on YouTube: ﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
159,CliP ArT shoW,2015-05-06,Subscribe and Win a CAP<br />       ☆☆☆☆☆﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
160,Pauline Martinez,2015-05-06,Check out this playlist on YouTube:﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
161,Hawa Bah,2015-05-03,Hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing.﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
162,Si Ham,2015-04-30,if you want to win money at hopme click here <a href=https://www.paidverts.com/ref/sihaam01>https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
163,GALAXIAN HD,2015-04-26,i am from Brazil please subscribe my channel love you all﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
164,Robloxia Asap,2015-04-25,Could Spanish people understand this?<br /><br />Any way&#39;s I how you doing subscribe to me I brake things<br /><br />-_-﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
165,How To,2015-04-25,PLEASSSSSSSSSSSSSSSS SUBSCRIBEEEEEEEEEE MY CHANNNNNNELLL PLZZ﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
166,mariam shoja,2015-04-23,Check out this video on YouTube:﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
167,Marius Dima,2015-04-23,New way to make money easily and spending 20 minutes daily --&gt; <a href=https://www.paidverts.com/ref/Marius1533>https://www.paidverts.com/ref/Marius1533</a>﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
168,Jet Lee,2015-04-23,There are beautiful songs please subscribe﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
169,500 Subscribers with no videos?,2015-04-22,Can this channel get 500+ subscribers? You can make that happen :D﻿,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
170,Ali Reza Nipu,2013-11-05,"I really love watching football and also I’ve started off making income with out financial risk from acquiring bonus deals. It’s this weird technique where you wager on something with one bookmakers and bet against it on Betfair. You secure the bonus as income . A chap named Jim Vanstone is finding the wagers free on his own website Vanstone Secrets (Google it!). I’ve made about 500 quid thus far. And it is cost-free. I guess the bookies pay him to obtain new consumers, yet this actually works.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
171,angela pollman,2013-11-04,and how many subscribers compared to her over a million,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
172,mile panika,2013-11-03,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
173,AllDailyVines,2013-11-03,hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
174,prem kumar,2013-11-03,"Hi there, have you heard about DribbleProShot? Just do a search on Google. On their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time... It turned Nick into a much better football or soccer player...His team mates were definitily amazed! I hope it will help you also...",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
175,rijia babu,2013-11-02,"Hey, have you tried &quot;DribblePROshot&quot; yet? Just do a search on Google. On their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time... It transformed Fausto into a substantially better football/soccer player...to the amazement of his team mates. Hopefully it works for you too.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
176,lildeneiro,2013-11-01,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
177,real money,2013-10-30, subscribe to my feed,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
178,AllDailyVines,2013-10-28,:D subscribe to me for daily vines,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
179,celebsongspoof,2013-10-27,"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
247,Trang Le,2013-10-02,Shakira voice sound spanish but that is what make the music sound amazing ♥I LOVE IT,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
248,latrell brown,2013-10-01,CHECK OUT DANEJA GOOD GIRL,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
180,Laura Brown,2013-10-27,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Duzafizz . Singlewave . Spourmo . Burder . Colorful . Claster . Incandescent . Ambitious . Winooze . Absorbing . Macabre . Crestboot . Boxium . Womanly . Tan . Ybuwyn . Forgetful . Pepelexa . Zealous",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
