id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
99,roflcopter2110,2014-11-04,http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
100,Imprezzi Vidzz,2014-11-04,"My videos are half way decent, check them out if you want.﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
101,khir abqari,2014-11-04,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
102,Gloria Garcia,2014-11-04,subscribe to itz recaps and above diddle﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
103,xSparkShark,2014-11-04,Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should?﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
104,Emerson Zanol Zanol,2014-11-04,need money?Enjoy https://www.tsu.co/emerson_zanol﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
105,Lars Zaadstra,2014-11-04,Sub to my channel visuelgamingzNL I sub back﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
106,firo mota,2014-11-04,please subscribe i am a new youtuber and need help please subscribe and i  will subscribe back :D hoppa HOPPA GaNgAm StYlE﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
107,Connor Groom,2014-11-04,sub me if you dont like the song﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
108,Kaiser Dragon,2014-11-04,This is a weird video.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
109,Monster Sifou,2014-11-04,8 million likes xD even the subscribers not 8 million xD﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
110,TIGERIO_,2014-11-04,EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
111,OFFICIAL LEXIS,2014-11-04,Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
112,trespasser4000,2014-11-04,This song never gets old love it.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
113,Pat M,2014-11-05,gofundme.com/grwmps﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
114,Malin Linford,2014-11-05,"Hey guys please check out my new Google+ page it has many funny pictures,  FunnyTortsPics  https://plus.google.com/112720997191206369631/post﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
115,kenny clayton,2014-11-05,#2012bitches﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
116,Akymonix,2014-11-05,Made in china....﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
117,Gaming Land,2014-11-05,5 milions comentars and 2 bilion views﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
118,tom hawksbee,2014-11-05,It is 0 zero﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
119,Norman Reid,2014-11-05,Mix - PSY - GANGNAM STYLE (강남스타일) M/V: PSY - GANGNAM STYLE (강남스타일) M/V﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
120,Emily Hamilton,2014-11-05,This has had over 2 billion views.  Holy shit.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
121,rolle54100,2014-11-05,"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
122,MrBrunoExtreme,2014-11-05,Suscribe my channel please﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
123,xMasterGGx,2014-11-05,"2,124923004 wiews... wow﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
124,pro stomper,2014-11-05,guys please subscribe me to help my channel grow please guys﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
125,Abdinasir Omar,2014-11-05,Great music anyway﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
126,Aleksaivan Neidert,2014-11-05,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
127,Luat ha hpuoc,2014-11-05,"so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
128,abdellah chafouai,2014-11-05,Discover a beautiful song of A young Moroccan     http://www.linkbucks.com/AcN2g﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
129,Brotha B,2014-11-05,"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
130,Amir effect,2014-11-05,Can somebody wake me up when we get to 3 billion views.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
131,lakis constantinou,2014-11-05,PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
132,just a filthy kafir,2014-11-05,Justin bieber = gay ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
133,HarveyIsTheBoss,2014-11-05,You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
134,M7AMDksa,2014-11-05,❤️ ❤️ ❤️ ❤️ ❤️❤️❤️❤️﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
135,Noah François,2014-11-05,"Ahhh, 2 years ago....﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
136,Neely Nesley,2014-11-05,"Dance dance,,,,,Psy  http://www.reverbnation.com/msmarilynmiles﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
137,BmwManDexter,2014-11-05,check out starlitnightsky channel to see epic videos﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
138,KodysMan Dunt Know,2014-11-05,https://www.tsu.co/KodysMan plz ^^﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
139,nachopinca3901,2014-11-05,Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
140,Mehmet Demirel,2014-11-05,http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
141,PacKmaN,2014-11-05,check men out i put allot of effort into my music but unfortunatly not many  watch it﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
142,Alessandro leite,2014-11-05,pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
143,TLouX music,2014-11-05,Add me here...https://www.facebook.com/TLouXmusic﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
144,Tyrek Sings,2014-11-05,CHECK MY CHANNEL OUT PLEASE. I DO SINGING COVERS﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
145,NursePoison,2014-11-06,I think this is now a place to promote channels in the comment section lol.﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
146,Peter Johnson,2014-11-06,Get free gift cards and pay pal money!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
147,MiningBip3,2014-11-06,Check out pivot animations in my channel﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
148,Ju`Wan Wright,2014-11-06,Follow me on twitter &amp; IG : __killuminati94﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
149,CronicleFPS,2014-11-06,Check me out I'm all about gaming ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
150,marye,2014-11-06,Oppa! Yeah! Best Song!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
151,Giang Nguyen,2014-11-06,More... http://www.sunfrogshirts.com/Sunglass-World.html?24398﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
152,Giang Nguyen,2014-11-06,https://www.facebook.com/teeLaLaLa﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
153,MasterRobotTV,2014-11-06,http://www.twitch.tv/zxlightsoutxz﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
154,ROB YSF,2014-11-06,reminds me of this song https://soundcloud.com/popaegis/wrenn-almond-eyes﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
155,Rancy Gaming,2014-11-06,What free gift cards? Go here  http://www.swagbucks.com/p/register?rb=13017194﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
156,FatPocketsTv,2014-11-06,Search Chubbz Dinero - Ready Or Not  Thanks ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
157,Holly,2014-11-06,Follow me on Twitter @mscalifornia95﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
158,unknown,2014-11-06,😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺  every single types of face on earth﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
159,"thevlogmasters Vlog, Challenges en nog veel meer!",2014-11-06,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
160,Freddie Barton,2014-11-06,CHECK MY CHANNEL FOR MY NEW SONG 'STATIC'!! YOU'LL LOVE IT!!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
161,Sean Ortiz,2014-11-06,Incmedia.org where the truth meets you.﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
162,ZodexHD,2014-11-06,look at my channel i make minecraft pe lets play ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
163,Andr3wco7,2014-11-06,I found out this song now﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
164,michelle clough,2014-11-06,2 BILLION!!!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
165,lebanonwarior1,2014-11-06,Song name??﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
166,amine moha,2014-11-06,please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
167,PacKmaN,2014-11-06,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
168,fad lad,2014-11-06,http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
169,Digital Media Butterfly,2014-11-06,"The most watched video on YouTube is Psy’s “Gangnam Style”, with 2.1  billion views. PSY - GANGNAM STYLE (강남스타일) M/V﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
170,JackTheLad,2014-11-06,Subscribe to me and I'll subscribe back!!!﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
171,JoelR Ch,2014-11-06,http://flipagram.com/f/LUkA1QMrhF﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
172,OverSpace33,2014-11-06,For Christmas Song visit my channel! ;)﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
174,DirtySouthFlorida3,2014-11-06,Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
175,David Boček,2014-11-06,https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
176,Jackal James,2014-11-06,https://soundcloud.com/jackal-and-james/wrap-up-the-night﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
177,Goran Theboss,2014-11-06,https://www.surveymonkey.com/s/CVHMKLT﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
178,YoungBrothersRecords,2014-11-06,Please give us a chance and check out the new music video on our channel!  You won't be disappointed.﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
179,Chinsoman Films,2014-11-07,Please subscribe to me﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
180,Moymoy Palaboy,2014-11-07,"This is the best, funny and viral video of history (youtube) THE TRUE﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
181,Mason Sieverding,2014-11-07,Please check out my vidios﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
182,VIP 2NEXO,2014-11-07,OPPA GANGNAM STYLE!!!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
183,Gaming 101,2014-11-07,"The funny thing is, 1,700,000,000 of the views are spam bots. I mean c''mon  2 BILLION views? BS!﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
184,Chack Jason,2014-11-07,OPPA &lt;3﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
185,Kitts Hausman,2014-11-07,It's so funny it's awesomeness lol aaaaaaa sexy lada😂﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
186,TheInfectedDoge Gameplay,2014-11-07,most viewed video in the world﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
187,Warrdrew,2014-11-07,I'm here to check the views.. holy shit﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
188,Parssa Alimadad,2014-11-07,"Dear person reading this, You are beautiful and loving Have a great day﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
189,Adrian Skalak,2014-11-07,http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
190,BeatBoxBaaa,2014-11-07,Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
191,Cool Ong,2014-11-07,The Guy in the yellow suit kinda looks like Jae-suk ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
192,Uroš Slemenjak,2014-11-07,"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don''t waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿",t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
193,Adam Mudd,2014-11-07,How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
194,Cromwell John Pascual,2014-11-07,WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
195,Starfire003,2014-11-07,OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
196,Lindsay Wofford,2014-11-07,What is he saying?!?!?!?!?!?!?!?$? ﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
197,Romeo Sweeney,2014-11-07,this has so many views﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
198,Thanh Phong,2014-11-07,OMG over 2 billion views!﻿,f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
199,Callum Barr,2014-11-07,Subscribe to me plz plz plz plz plz plZ ﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
200,funtimekid1199,2014-11-07,http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market﻿,t,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
201,css403,2014-11-07,"i am 2,126,492,636 viewer :D﻿",f,9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw,2012-07-15,PSY - GANGNAM STYLE(강남스타일) M/V,25860244,5332065,4582751936
