id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
346,Darleen Tran,2015-01-01,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
345,On the Positive,2015-01-01,Dear friends please subscribe to my channel I will be very glad to see You virucide ;-)﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
344,Gu Sw,2015-01-03,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
343,stupittmoran,2015-01-04,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
342,BMB Beats,2015-01-05,<a href=http://www.gofundme.com/Helpmypitbull>http://www.gofundme.com/Helpmypitbull</a> Can you please donate to help my pitbull PLEASE!!! I just need 50 dollars to take it to the vet!!!﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
341,Anne Marie Chavez,2015-01-06,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
340,jessie J,2015-01-08,Check out this video on YouTube:Qq﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
339,rbsully,2015-01-09,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
338,Sophie Flores,2015-01-10,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
337,‫مريم الهندي‬‎,2015-01-10,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
336,‫مريم الهندي‬‎,2015-01-10,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
335,Heath D,2015-01-11,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
334,‫غاردينا خالد‬‎,2015-01-12,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
333,Marie Joof,2015-01-13,Check out this video on YouTube:hjalp﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
332,chuvi cc1800,2015-01-15,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
331,SuperPanic3,2015-01-17,LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
330,Lindsay Reynolds,2015-01-19,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
329,Priscilla Sipinga,2015-01-19,Check out this playlist on YouTube:hbbhhhgh﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
328,sarah-ann erasmus,2015-01-20,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
327,monique graham,2015-01-20,Check out this playlist on YouTube:a﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
326,Ruben Aviles,2015-01-22,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
325,Ioan Meruta,2015-01-22,<a href=https://m.freemyapps.com/share/url/10b35481>https://m.freemyapps.com/share/url/10b35481</a>﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
324,James Wolf,2015-01-23,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
323,Rafael Diaz Jr,2015-01-25,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
322,Rafael Diaz Jr,2015-01-25,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
321,Eric Carbajal,2015-01-26,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
320,Mizz swagger,2015-01-27,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />NOW THAT I HAVE YOUR ATTENTION!!! 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨SUBSCRIBE TO MY CHANNEL!!!<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />GRACIAS!💋<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
319,sahir omran,2015-01-27,Check out this video on YouTube:الإعلانات<br /><br /><br /><br /><br /><br />لل﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
318,ampai gmuer,2015-01-27,Check out this playlist on YouTube:👿👳👳👳👳👳﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
317,ann anne,2015-01-28,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
316,Sandy Torres,2015-01-30,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
315,XxNorwegianELITEGaming xX,2015-01-31,pleas subscribe on me for ps4 games video <br /><i>______________________________</i><br />if you have som tips so contact me on kik or skype<br /><i>______________________________</i><br />Kik: pander26<br />Skype: sander.nicolaysen2<br /><i>______________________</i><br />pleas subscribe on me and Kashoo Gaming﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
314,Vivid Phantasm,2015-01-31,Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
313,KingLoTheDancer,2015-02-01,Check out my dance videos!! You won&#39;t be disappointed!! <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23KingLoTheDancer>#KingLoTheDancer</a>﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
312,алексей алгаев,2015-02-01,Hello from Russia comes to the channel subscribe﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
311,jose delacruz,2015-02-03,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
310,Helperitza,2015-02-04,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
309,Filthy BarDown,2015-02-04,Can i get views and subscribers for no reason? 😅﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
308,George Smith,2015-02-05,Please become my first subscriber.  Thank you.﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
307,Victoria Morales,2015-02-08,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
306,Adyel Rodriguez,2015-02-10,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
305,TheLjc808,2015-02-10,Youtube comments in a nut shell:<br /><br />.First<br />.301 club<br />.Skip to <a href=http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m57s>3:57</a> and close your eyes<br />.Advertisements<br />.like this comment for no reason<br />.Christianity arguements<br />.Other religious arguements<br />.Console wars<br />.#PCMASTERACE<br />.Trolls<br />.&quot;How is there 1 million views on the this video if theres online 10 people on earth/<br />.Complaints<br />.Pewdiepie fangirls<br />.Minecraft scrubs<br />./r/MontageParodies<br /><br /><br />AND ANY OTHER SHIT!!﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
304,Happy Panda,2015-02-12,Like this comment for no reason.﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
303,PatrickMcCrowell,2015-02-12,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
302,Vitaly Denisovs,2015-02-15,"Need money ? check my channel and subscribe,soon will post how to get it )﻿",t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
301,michael orton,2015-02-16,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
300,‫جوجو جوجو‬‎,2015-02-17,<a href=https://m.freemyapps.com/share/url/505b0232>https://m.freemyapps.com/share/url/505b0232</a>﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
299,alanluna3,2015-02-18,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
298,Fernando Luis Vega martinez,2015-02-20,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
297,Lotoya Bolan,2015-02-20,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
296,Lotoya Bolan,2015-02-20,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
295,Pablo Cantellano,2015-02-20,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
294,Hamad Alhashash,2015-02-21,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
293,Sid,2015-02-21,"At 500 subscribers i&#39;m sky diving help me reach my goal &lt;3<br />Trust me, i&#39;m a doctor.  :)﻿",t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
292,Jarelys Mellado,2015-02-23,Check out this video on YouTube:<br /><br />﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
291,Kawiana Lewis,2015-02-27,Check out this video on YouTube:opponents mm <br /><br /><br /><br />--•[••••=====++¥¥£££<br />﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
290,allen webb,2015-02-28,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
289,Johanna Sarmiento,2015-02-28,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
288,santi1525 deadzone,2015-03-01,los invito a subscribirse a mi canal ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
287,santi1525 deadzone,2015-03-01,subscribe to my chanell﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
286,Aye Thiri Paing,2015-03-01,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
285,Jephone Cañas,2015-03-01,this video has 800+m views<br />and the channel got 3m subscribers﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
284,Amber Wentworth,2015-03-01,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
283,Олег Хижняк,2015-03-03,subscribe﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
282,JuniorVlogz,2015-03-03,Like this comment if you still jam out to this song after 4 years ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
281,Marcus Wilkes,2015-03-05,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
280,JS Scott,2015-03-08,if watching in 2015 subscribe to <span class=proflinkWrapper><span class=proflinkPrefix>+</span><a class=proflink href=https://plus.google.com/104999962146104962510 oid=104999962146104962510>SuperMarioLogan</a></span> ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
279,JS Scott,2015-03-08,subscribe to <span class=proflinkWrapper><span class=proflinkPrefix>+</span><a class=proflink href=https://plus.google.com/104999962146104962510 oid=104999962146104962510>SuperMarioLogan</a></span>  if you thot the robot dudes r epic and awsome﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
278,latisha garcia,2015-03-09,Check out this playlist on YouTube: I tried﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
277,Peter Sadek,2015-03-09,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
276,TA Stealth,2015-03-11,Cool Video LMFAOVEVO! You should check out my shuffling videos on my channel when you get the chance. It&#39;s much appreciated. Cheers! <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23EveryDayImVaping>#EveryDayImVaping</a> ;-)﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
275,GrayGRW,2015-03-11,Like this comment if you are watching on a phone﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
274,Serbian Boy,2015-03-11,LIKE AND SUBSCRIBE﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
273,Pedro Lombillo,2015-03-13,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
272,Villads Hallundbæk,2015-03-14,like this comment please﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
271,Hamza Hamza,2015-03-15,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
270,Alfred zipagan,2015-03-16,like this comment if ur watching this on 2015 ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
269,Dylan McGuire,2015-03-19,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
268,Emily Horposniac,2015-03-19,Help me get 10000000 subscribers by tomorrow!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />(Joking don&#39;t get butt hurt)  ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
267,Courtney Foama,2015-03-20,like this comment if your watching in 2015 or 2016﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
266,Kingphillip9,2015-03-20,░░░░░░░/\░░░░░▄▐<br />░░░░░░/     \░░░▄██▄<br />░░░░░/  (o)   \░░░░░▀█▄<br />░░░░/             \░░░░░░▀█▄<br />░░░/__   \   ░▄▄▄▄▄▀▀<br />░░░░▄▄▄██▀▀▀▀<br />░░░█▀▄▄▄█░▀▀       YOU HAVE BEEN SPOOKED BY THE SPOOKINATI<br />░░░▌░▄▄▄▐▌▀▀▀<br />▄░▐░░░▄▄░█░▀▀    SHARE THIS TO 666 PEOPLE TO BE UNSPOOKED <br />▀█▌░░░▄░▀█▀░▀ <br />░░░░░░░▄▄▐▌▄▄<br />░░░░░░░▀███▀█░▄<br />░░░░░░▐▌▀▄▀▄▀▐▄<br />░░░░░░▐▀░░░░░░▐▌<br />░░░░░░█░░░░░░░░█<br />░░░░░▐▌░░░░░░░░░█<br />░░░░░█░░░░░░░░░░▐▌﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
265,Carren Mangali,2015-03-21,Check out this playlist on YouTube:🍴🍴🏄🏄🏄🍴🏄🏄🏄🏄🏊🏊🏊🏊🍴🍴🍴🍴🍴🏂🏂🏂🏂🏂🏆🍸🍸🍸🍸🏆🍻🍗🍵🍟🍟🍟🍟🍴🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕☕️🎣🎣☕️🍕🍕🎣🎣🎣🎣🎣🎣🎣🎣🎣🎣☕️🎣🍕🍔🍔🎣🎣☕️🎣🍹🍹🏂🏂🍹🎿🏆﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
264,Champagne Pedro,2015-03-21,Check out this playlist on YouTube:<br /><br />﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
263,조윤기,2015-03-21,like this comment if you&#39;re watching this video when big bang happened<br />i do﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
262,Maximus Decimus Meridius,2015-03-21, <br />Please help me get 100 subscribers by the end of the night. Thx﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
261,Pj Jessie,2015-03-22,Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
260,CHM Guitar™,2015-03-22,Like this comment for no reason﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
259,lacy mclean,2015-03-23,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
258,Candyman 1000,2015-03-23,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
257,Maria Maldonado,2015-03-26,Check out this playlist on YouTube:a﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
256,VidéoRiveaux,2015-03-28,Hey ! Subscribe  to me for the peace in the world ! ♥﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
255,Law Halkett,2015-03-29,Check out this video on YouTube:      <br />﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
254,Dloga2,2015-03-31,Subscribe if you are watching in 2015﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
