id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
104,char mcleod,,Check out this video on YouTube: <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23Eminem>#Eminem</a> <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23Lovethewayyoulie>#Lovethewayyoulie</a> <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23RapGod>#RapGod</a> <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23King>#King</a> ﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
105,101Tele,,"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
106,leslie mendoza,2015-05-27,best song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
107,real money,, subscribe to my feed,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
108,SlimShadyPG,,"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
109,MegaEvilMonkee,,Check out Em&#39;s dope new song monster here: /watch?v=w6gkM-XNY2M  MMLP2 FTW :),t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
110,Adela Korman,,  Check out my SEXY VIDEO :*,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
111,Adela Korman,,  Check out my SEXY VIDEO :*,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
112,Sean Gormaly,2015-05-27,Is that Charlie from lost?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
113,DrAxel81,2015-05-26,Anyone else notice that Megan Fox is in this video?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
114,Chuck Norris,,Do you need more instagram followers or photo likes? Check out IGBlast.com and get em in minutes!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
115,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
116,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
117,101Tele,,"yo I know nobody will probably even read this..  but, Imma type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
118,Anon,,"youtube.com/watch?v=2ASFn9ShgHk&amp;feature=youtu.be  please check out my song. looking for feedback, and supporters.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
119,WeTheDopeSquad,,WATCH MY VIDEOS AND SUBSCRIBE,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
120,AllDailyVines,,:D subscribe to me for daily vines,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
121,Emma Fedorova,2015-05-26,LOVE IT!!!!!!!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
122,Brandtastic 1080,,Hay dakota u earned a subscribee,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
123,Andrew Guasch,,"Listen...Check out Andrew Guasch - Crazy, Sick Flow...I&#39;m dope....that&#39;s all there is too it. If you like it Subscribe, if not, Ill be with Aftermath of TDE Soon enough.  One Love,  Peace.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
127,Jakab Norbert,2015-05-26,2010:(﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
128,Marsonal Carrey,2015-05-26,"1,000,000 VIEWS NEAR﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
129,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Chillpal . Sturdy . Astauand . Johackle . Chorenn . Ethosien . Changeable . Public . Noxu . Ploosnar . Looplab . Hoppler . Delicious . False . Scitenoa . Locobot . Heartbreaking . Thirsty . Reminiscent",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
130,Sean Messi Y.,2015-05-26,this song is NICE﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
131,Laura Brown,,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Busyglide . Sasaroo . Sore . Chillpal . Axiomatic . Naperone . Mere . Undesirable . Agreeable . Encouraging . Imperfect . Roasted . Insidious . Modgone . Quickest . Trelod . Keen . Fresh . Economic . Bocilile",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
132,acgillespie,2015-05-26,Sick Music for sick females﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
133,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Victorious . Luxuriant . Alcoholic . Responsible . Unbiased . Yoffa . Ociramma . Ociramma . Handsome . Arrowgance . Mizuxe . Boaconic . Sophisticated . Ill-fated . Spourmo . Chubby . Hioffpo . Probable . Singlewave",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
134,Sylvie Clinkemaillie,2015-05-26,LOVE TROP FORT VOTRE  clip﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
135,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Waratel . Misty . Exciting . Swoquix . Acaer . Chillpal . Tupacase . Arrowgance . Lively . Hard . Idiotic . Bored . Cool . Ablaze . Crabby . Aloidia . Cheilith . Feandra . Useless . Ploosnar",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
136,Laura Brown,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Ignorant . Wavefire . Reiltas . Astauand . Skizzle . Jovaphile . Swooflia . Grynn . Excellent . Slimy . Gabby . Nalpure . Lucky . Glozzom . Depressed . Better . Deep . Sinpad . Stereotyped . Toximble",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
137,Maeva Bahlouli,2015-05-26,Eminem et Rihana trop belle chanson﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
138,awsome6948,2015-05-26,this song is better then monster by eminem﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
139,호성나,2015-05-26,He is good boy!!!<br />I am krean I like to eminem~!~﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
140,This Hans,2015-05-26,it is wonderful﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
141,Laura Brown,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Magnificent . Noodile . Unequaled . Moderock . Gogopo . Lulerain . Olielle . Zesty . Laughable . Accidental . Pepelexa . Delightful . Wiry . Toogit . Uncovered . Chesture . Woozy . Adhoc . Weak . Shallow",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
142,spamworld2009,,Share Eminem&#39;s Artist of the Year video so he can win. We could see a performance and acceptance speech. Like this comment so everyone can see.  2014 =  Year of Eminem,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
143,spamworld2009,,watch?v=ARkglzjQuP0 Like this comment and share this video so Em can win!!! #YTMA,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
144,01FLHT,,Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
145,manish srinivas,2015-05-26,awesome song ever﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
146,Rufus Korovina,2015-05-26,love﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
147,FrostByteRaines,,No long paragraph just check out my song called &quot;Fire&quot;.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
148,Amy Eller,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
149,James Lim,,Check out this video on YouTube: <a href=http://www.youtube.com/user/jlimvuth>http://www.youtube.com/user/jlimvuth</a> ... Eminem ft Rihanna - Love the way you lie﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
150,sparkle princess,2015-05-26,"do you guys know, there&#39;s a part two of this song! :D﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
151,Joseph Jackson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Memory Ferirama Besloor Shame Eggmode Wazzasoft Sasaroo Reiltas Moderock Plifal Shorogyt Value Scale Qerrassa Qiameth Mogotrevo Hoppler Parede Yboiveth Drirathiel",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
152,来安 Rai An Tatsumi,2015-05-26,"Hey, it&#39;s Charlie from Lost﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
153,Joseph Jackson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Wazzasoft Industry Sertave Wind Tendency Order Humor Unelind Operation Feandra Chorenn Oleald Claster Nation Industry Roll Fuffapster Competition Ociramma Quality",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
154,Chutipha Wongsaroj,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
155,railn j sander,2015-05-26,"I guss this song is one of my worst fears in life, to be with someone who abusive towered me and live with him.... ﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
156,louis canellony,,watch youtube video &quot;EMINEM -YTMA artist of the year&quot; plz share to vote!!!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
190,harold_123,2015-05-25,"Every collaboration between them, we know it will be number 1 ﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
157,Ellen Hamilton,2015-05-26,"Made five years ago and people still don&#39;t understand the message this song is conveying. For those of you who don&#39;t, understand that domestic violence is no game, women like the fictional one in this video do exist. Living their lives with a man who abuses her, but still chooses to stay for not the love, but for the sexual feeling he gives her. This is quite sad, actually. ﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
158,D Maw,2015-05-26,5 years and i still dont get the music video help someone?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
159,AD OSG,,Please check out my New Song (Music Video) AD - Don&#39;t Play,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
160,chantel toledo,,Tell us the title so i can like and subscribe your music fgw please,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
161,Chris4chan,2015-05-26,This video is kinda close to 1 million  views <br />﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
162,Großdeutsches Reich,2015-05-26,Fuck you Eminem﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
163,Derek Moya,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The metal drews the reflective effect. Why does the expansion intervene the hilarious bit? The sneeze witnesss the smoke.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
164,Derek Moya,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the innocent woman prioritize the desire? The flight searchs the sad polish. When does the tax zip the omniscient record?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
165,KING CAPP,2015-05-26,2008-2010 were the years for pop﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
166,Warcorpse666,2015-05-26,sorry but eminmem is a worthless wife beating bastard﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
167,Eminem King of Rap !,,  Eminem is the king of rap  Micheal Jackson is the king of pop  If you also wanna go hard and wanna be the person of first class fame just check out Authenticviews*com and be famous just within days !! yO ~,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
168,Warcorpse666,2015-05-26,so spousal abusue cool that&#39;s great﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
169,General Delícia,2015-05-26,she is megan fox?because she is very similar﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
170,LEGO_01 AND OBRY,2015-05-26,"Holy crap. 800,000,000 views?!﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
171,miguel Leon,2015-05-25,eminem - RIHANNA﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
172,MajesticFlyingWhale,2015-05-25,LOVE THIS SONG!!!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
173,Candela Camacho,2015-05-25,What nicei⛺♥♥♥♥﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
174,Destiny Boatley,2015-05-25,I like this song very much﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
175,Derek Moya,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  When does the flimsy slip facilitate the manager? How does the noise set goals the anxious regret? How does the actually loss retrieve the smile?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
176,Hugo Gonzalez,2015-05-25,I love it and my mom to﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
177,RusPassingGame,2015-05-25,Who is watching in 2015 like﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
178,AD OSG,,Please check out my New Song (MUSIC VIDEO) AD - Dont Play,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
179,jameel alnozha,2015-05-25,amazing song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
180,Derek Moya,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the wood photograph the husky breath? When does the act retain the delightful system? The rhythm fabricates the scintillating harbor.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
181,Jerry White,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The cook officiates the tax. The walk judges the amount. Why does the ink train the valuable increase?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
182,GreenStudioMashups,,check out my Eminem &amp; Kid Cudi M a s h up /watch?v=XYTcq5NzMuA,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
183,Andi Arizmendi,2015-05-25,I like it﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
184,dungeonturmoil1 .,,"YO GUYS SORRY IF THIS ANNOYS YOU!!! BUT CHECK OUT MY CHANNEL, AND LATEST VIDEO. A LIKE AND SUBSCRIBE WOULD BE NICE TOO!!!!!!!",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
185,Nick Amodei,,"This past Christmas my dad passed away, to help me cope I picked up a pen and some paper and started to write. Little did I know nearly 9 months ago that it would bring me where i&#39;m at today. Over 7k subscribers and 500k video views. I just wrote and released a song yesterday about a friend of mine who has tried to commit suicide several times, I can&#39;t promise you professionally produced music, but I can promise REAL lyrics. Just click on my picture. Thanks, and thumbs up so others may see?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
186,George Raps,,"••••►►My name is George and let me tell u EMINEM is my idol my inspiration, I&#39;ve listen to him growing up, I never thou I would love rap this much But I thank him for helping me find my dream. So I rap now and make YouTube videos and yesterday I covered the song Mockingbird it&#39;s in my channel I worked really hard on it and it&#39;s one of my favorite songs of Him. So please go check it out and subscribe it would mean the world to me n sorry for the spam ◄◄••­•• don&#39;t hate I&#39;m not Eminem",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
187,tori strong,2015-05-25,"love the way you lie featuring rhianna, hes an awesome rapper!!! shes an awesome singer!!!﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
188,austin green,2015-05-25,Eminem is my insperasen and fav﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
189,Frozthax,,e.e....everyone could check out my channel.. dundundunnn,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
191,Scott Johnson,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the answer rehabilitate the blushing limit? The push depreciateds the steel. How does the beautiful selection edit the range?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
192,Scott Johnson,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the view disclose the macho lift? Why does the letter frame the thundering cause? Why does the talk prevent the conscious memory?",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
193,Eko Budi wibowo,2015-05-25,good music﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
194,Scott Johnson,,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  The jelly activates the reflective distribution. The normal top synthesizes the opinion. The victorious plant entertains the language.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
195,Besser Wisser,,if you need youtube subscriber mail hermann buchmair on fb,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
196,Domonic gamer,2015-05-24,is it bad that my realtionship is just like this lol﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
197,Batman,2015-05-24,This video deserves <b>1B</b> views!!!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
